id,source_uri,image_url
33,http://newtelegraphonline.com/ebola-protective-equipment-grossly-inadequate-say-doctors-health-workers/,http://who.int/features/2014/ebola-liberia/ebola-liberia-9.jpg
34,http://www.dw.de/failures-in-the-fight-against-ebola/a-17897009,"http://www.dw.de/image/0,,17975566_301,00.jpg"
35,http://www.dailymail.co.uk/news/article-2725754/Ebola-vastly-worse-thought-warns-World-Health-Organisation-America-evacuates-diplomatic-families-affected-country.html,http://starrfmonline.com/kitnes/data/2014/10/02/1.1858484.jpg
36,http://who.int/features/2014/ebola-liberia/photos/en/index2.html,http://who.int/features/2014/ebola-liberia/ebola-liberia-3.jpg
37,http://www.bbc.com/news/health-29518703,http://www.scientificamerican.com/sciam/cache/file/6B9F198F-7910-4803-AFA07F360E437AF8.jpg
38,http://www.nydailynews.com/news/national/gonzalez-hospital-nurses-claim-lack-ebola-protocols-article-1.1974703,http://graphics8.nytimes.com/images/2014/10/20/multimedia/liberia-ebola-clinic-day/liberia-ebola-clinic-day-videoSixteenByNine1050.jpg
39,http://www.doctorswithoutborders.org/our-work/medical-issues/ebola,https://media.msf.org/Doc/MSF/Media/TR1/a/2/8/c/MSB12583.jpg
40,http://www.doctorswithoutborders.org/our-work/medical-issues/ebola,https://media.msf.org/Doc/MSF/Media/TR1/d/1/4/e/MSB12577.jpg
41,http://www.doctorswithoutborders.org/our-work/medical-issues/ebola,http://www.doctorswithoutborders.org/sites/usa/files/styles/article_homepage/public/dominic.png?itok=E9IGXopD
42,http://www.doctorswithoutborders.org/our-work/medical-issues/ebola,http://www.doctorswithoutborders.org/sites/usa/files/styles/article_homepage/https/media.msf.org/Doc/MSF/Media/CMS1/4/5/e/4/MSB13290.jpg
43,http://www.doctorswithoutborders.org/our-work/medical-issues/ebola,http://www.doctorswithoutborders.org/sites/usa/files/styles/detail_page_header_left_sidebar/https/media.msf.org/Doc/MSF/Media/TR1/9/c/a/7/MSB13567.jpg
44,https://commons.wikimedia.org/w/index.php?title=Special:Search&limit=20&offset=20&profile=default&search=ebola+ppe,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Ebola_Treatment_Unit.jpg/800px-Ebola_Treatment_Unit.jpg
45,http://www.npr.org/blogs/goatsandsoda/2014/07/24/334948345/this-suit-keeps-ebola-out-so-how-can-a-health-worker-catch-it,http://media.npr.org/assets/img/2014/07/24/ebola-suit-1_slide-361a142046f38abb5fe36da77883619cbb68fd2d-s4-c85.jpg
46,http://www.thanhniennews.com/health/ebola-vaccine-fully-successful-in-monkey-tests-30855.html,http://img.qz.com/2014/10/ebola-africa-protective-gear.jpg?w=940
